"id";"value";"lat";"lng";"patrol";"createdAt";"updatedAt"
"67ac548c-2046-4703-be52-9e322472f122";"сквер 3 тысячелетия";-58.6138;29.6042;"Северный";"2020-03-20 05:11:24";"2020-03-20 05:11:24"
"67b19b50-9ddf-41d9-a0d6-651e3f5fd7c4";"Торайгырова, 44/1";-57.6182;50.2865;"Северный";"2020-03-20 11:59:58";"2020-03-20 11:59:58"
"681b7b03-3a92-4712-b5e0-efd52e0560b3";"Мира, 32";-49.8057;57.2396;"Северный";"2020-03-21 02:51:01";"2020-03-21 02:51:01"
"689f7d1e-5248-4814-a9f1-20cd5e3d5a2a";"Павлова, 23";-76.7745;113.443;"Северный";"2020-03-24 09:44:51";"2020-03-24 09:44:51"
"68cb0bbd-9f69-4dd5-908f-55a6fa073028";"Привокзальная площадь, 10/2";-49.8169;110.862;"Северный";"2020-03-21 04:58:30";"2020-03-21 04:58:30"
"68d93c1e-733e-44c2-8191-a9ddc42a27d8";"Нурмагамбетова, 24";-52.3057;121.365;"Северный";"2020-03-21 05:03:44";"2020-03-21 05:03:44"
"68d9f34c-e6ef-425e-a23d-cd34f3435d4a";"Торайгырова, 28/1";-55.8716;42.9557;"Северный";"2020-03-20 11:06:33";"2020-03-20 11:06:33"
"695daab7-9c6f-438f-bdde-54badb808ade";"Луговая, 4";-71.1919;39.3698;"Северный";"2020-03-20 06:24:44";"2020-03-20 06:24:44"
"697a5e5e-87a4-4cfb-b692-8fe6ada2c2a6";"Одесская, 12";-47.0401;159.755;"Северный";"2020-03-21 05:47:57";"2020-03-21 05:47:57"
"699aec74-8dd2-4ea1-9129-8d46dd02033e";"Нурсултана Назарбаева проспект, 3/7";-60.0435;97.9557;"Северный";"2020-03-24 08:34:49";"2020-03-24 08:34:49"
"69cb0e48-6e3a-41d8-abb3-9ebc79a06a91";"Актюбинская, 80";-171.556;106.046;"Южный";"2020-09-15 03:41:17";"2020-09-15 03:41:17"
"69cc8a55-c08b-4325-8f3a-b77a9f4a7744";"Центральная промзона, 159";-46.712;94.349;"Северный";"2020-03-21 04:12:00";"2020-03-21 04:12:00"
"6a14e794-bd3f-41e7-8f73-547f3f33dc95";"Хабаровская, 11";-41.7901;166.349;"Северный";"2020-03-23 05:53:03";"2020-03-23 05:53:03"
"6a89444c-0652-467a-b46d-6220079bca52";"Мира, 40/2";-51.1763;62.5729;"Северный";"2020-03-21 02:59:32";"2020-03-21 02:59:32"
"6a8bcacf-6863-4702-9008-f682daab72e2";"Академика Бектурова, 24";-71.2589;61.8646;"Северный";"2020-03-20 09:53:35";"2020-03-20 09:53:35"
"6aa0d10e-9dff-4ddf-a197-692a73937be8";"Архангельская, 5";-40.2589;184.974;"Северный";"2020-03-23 10:01:04";"2020-03-23 10:01:04"
"6aa48777-6da2-41b3-ad53-3bb8171a5c90";"Хайдарова,20";-177.232;138.593;"Южный";"2020-09-10 15:19:24";"2020-09-10 15:19:24"
"6ab1deec-2412-44aa-8959-718dea3782e6";"Камзина, 4/1";-62.2432;116.974;"Северный";"2020-03-24 10:07:54";"2020-03-24 10:07:54"
"6abd75cf-e8d5-47a2-b24f-a4f6996de1e8";"Набережная, 3/1";-63.8214;39.349;"Северный";"2020-03-20 05:32:53";"2020-03-20 05:32:53"
"6b06fa1d-05a0-4b87-a030-fcdef3ac653a";"Минина, 27";-46.5357;163.924;"Северный";"2020-03-21 06:02:42";"2020-03-21 06:02:42"
"6b6b2086-4026-4d96-bf18-55a22ceb8e47";"Торайгырова, 3";-58.1451;35.7995;"Северный";"2020-03-20 05:19:21";"2020-03-20 05:19:21"
"6b89cf53-7003-4d7c-be09-160f300c437b";"Луговая, 2";-72.4185;41.5651;"Северный";"2020-03-20 06:24:33";"2020-03-20 06:24:33"
"6bc3e920-5407-4477-af20-0f59c05e9957";"Таллинская, 36";-43.9776;180.177;"Северный";"2020-03-23 09:04:26";"2020-03-23 09:04:26"
"6c2389d4-af94-4c5f-9c86-3b98832bad2a";"Баян Батыра, 4";-49.3057;33.724;"Северный";"2020-03-20 11:00:59";"2020-03-20 11:00:59"
"6c3152f7-0b3a-41a3-997d-7393831dfc33";"Академика Сатпаева, 21";-65.8839;53.8958;"Северный";"2020-03-20 09:46:51";"2020-03-20 09:46:51"
"6c486ad1-65af-46d6-a2be-dd8c9d99c9c8";"Академика Бектурова, 22";-69.9307;61.9427;"Северный";"2020-03-20 10:30:08";"2020-03-20 10:30:08"
"6cd7b519-7084-4a9c-9a1d-72036803c5d3";"Айманова, 26/1а";-44.8404;12.6198;"Северный";"2020-03-20 04:49:05";"2020-03-20 04:49:05"
"6cd84edd-e9a8-47b0-9d75-ce54055fc0f7";"Нурмагамбетова, 84";-52.7232;134.393;"Северный";"2020-03-21 05:12:28";"2020-03-21 05:12:28"
"6ced7c1c-9ee2-498d-803d-48f2d4165cee";"Хабаровская, 6";-40.9307;165.568;"Северный";"2020-03-21 06:45:31";"2020-03-21 06:45:31"
"6d608aa3-f338-4860-bfd5-2f7f14d1d44e";"Славгородская 67";-170.715;123.917;"Центральный";"2020-09-12 16:15:31";"2020-09-12 16:15:31"
"6d6b1040-826e-4bae-909b-b8773bc20c6a";"Таллинская, 29";-36.837;179.911;"Северный";"2020-03-23 09:33:42";"2020-03-23 09:33:42"
"6da7ebb4-50a5-4bfc-a3dd-d7c4f8d500cb";"Литвинова, 16";-42.5669;160.128;"Северный";"2020-03-21 06:27:56";"2020-03-21 06:27:56"
"6e0e9a29-7321-4517-9e99-37226ed7af12";"Нурмагамбетова, 136/2";-48.9307;156.068;"Северный";"2020-03-21 05:42:32";"2020-03-21 05:42:32"
"6e162ece-239a-43ee-b345-caa5a00e9b75";"Желтоксан  180";-129.176;67.9717;"Центральный";"2020-09-13 10:00:05";"2020-09-13 10:00:05"
"6e417f46-52df-41c5-af8d-2ce8f1cd656f";"Нурмагамбетова, 118";-51.1685;144.229;"Северный";"2020-03-21 05:28:40";"2020-03-21 05:28:40"
"6e70cec6-b01c-4be3-a8e5-47395c86e3f4";"Нурмагамбетова, 20/1";-53.3526;119.599;"Северный";"2020-03-21 05:02:10";"2020-03-21 05:02:10"
"6eaf52a9-ede5-404d-8e5a-bb6bd5032899";"Камзина, 12";-73.4464;118.599;"Северный";"2020-03-24 09:57:39";"2020-03-24 09:57:39"
"6f27f97a-4cb7-4e07-a582-a6e997963856";"​Академика Сатпаева, 17/1";-65.8839;53.8958;"Северный";"2020-03-20 09:46:34";"2020-03-20 09:46:34"
"6f283831-2490-4f68-a517-d874f3100901";"Нурсултана Назарбаева проспект, 11";-67.4464;98.0052;"Северный";"2020-03-24 08:37:50";"2020-03-24 08:37:50"
"6f29a7d4-d7ce-43ad-ac31-ae6e98dbc029";"Лермонтова, 4";-74.337;44.7083;"Северный";"2020-03-20 06:19:27";"2020-03-20 06:19:27"
"6f346385-fa7f-4fbb-9ee0-977325ed84a5";"Якутская, 36";-47.0714;168.661;"Северный";"2020-03-23 05:59:04";"2020-03-23 05:59:04"
"6f387441-279c-4ee0-9536-0b7bfec44278";"Мира, 19";-49.7589;47.224;"Северный";"2020-03-20 11:28:46";"2020-03-20 11:28:46"
"6f55a9d8-f4f3-4cbd-9ce7-2abf19d9b160";"Архангельская, 42/9";-45.1651;183.943;"Северный";"2020-03-23 09:55:53";"2020-03-23 09:55:53"
"6f582568-a2fd-46d8-ae9f-ef2bc571ec8c";"Сураганова, 4";-54.4932;104.802;"Северный";"2020-03-24 08:54:23";"2020-03-24 08:54:23"
"6f5f4cf6-1a56-483f-b372-d5aa3b9b2ba4";"Дерова, 12/1";-43.0122;188.151;"Северный";"2020-03-23 10:08:41";"2020-03-23 10:08:41"
"6f62654d-9a89-4b64-9554-50b886186866";"Заслонова, 15/1";-51.3872;127.229;"Северный";"2020-03-21 05:08:31";"2020-03-21 05:08:31"
"6fae2cee-91b5-4334-9ccd-83471776108d";"Минина, 21";-45.3482;163.643;"Северный";"2020-03-21 06:02:19";"2020-03-21 06:02:19"
"6fd053ac-c1ee-4ffb-8ee3-f090774c0956";"Таллинская, 10";-37.6964;178.927;"Северный";"2020-03-23 09:09:23";"2020-03-23 09:09:23"
"703e174a-58e1-46df-b20b-01fb45368281";"Целинная, 11/1";-39.0714;176.052;"Северный";"2020-03-23 09:16:57";"2020-03-23 09:16:57"
"704bcf07-de28-4737-8c6d-fc1b0da19ca5";"Сибирская, 24";-45.5435;164.745;"Северный";"2020-03-21 06:05:59";"2020-03-21 06:05:59"
"705402e3-8b76-42f8-bca0-201a6f38b30c";"Якутская, 37";-47.4185;169.299;"Северный";"2020-03-23 06:07:31";"2020-03-23 06:07:31"
"705e66fc-8531-4496-9c10-c56b143d7e19";"Днепропетровская, 28";-45.0714;171.802;"Северный";"2020-03-23 06:16:37";"2020-03-23 06:16:37"
"7093ce82-7ca5-4e88-af92-d20126229fd4";"Усолка, 42";-189.103;94.1242;"Южный";"2020-09-10 02:37:51";"2020-09-10 02:37:51"
"7098b4de-aaf7-4173-a867-4d71ecb775ce";"Чокина, 147";-134.63;104.718;"Южный";"2020-09-15 03:43:19";"2020-09-15 03:43:19"
"709fc9dc-7567-4da7-82f4-9543c1b43be9";"Нурмагамбетова, 114";-51.2466;142.924;"Северный";"2020-03-21 05:28:29";"2020-03-21 05:28:29"
"70f9a219-0b86-4b7f-b574-7a89732037cf";"Павлова, 26";-71.1651;108.099;"Северный";"2020-03-24 09:33:26";"2020-03-24 09:33:26"
"71094951-3e22-4ddf-9c0b-60515406fe47";"Минина, 12";-46.3482;162.854;"Северный";"2020-03-21 05:59:50";"2020-03-21 05:59:50"
"713b80e7-c0f0-4994-8ea0-705aa8a40d61";"Пензенская, 24";-49.0669;161.823;"Северный";"2020-03-21 05:54:31";"2020-03-21 05:54:31"
"71954cb1-ba7d-4f61-8afb-f10e7aedb27c";"Лермонтова, 125";-74.4151;100.318;"Северный";"2020-03-24 09:11:12";"2020-03-24 09:11:12"
"7198f9d1-8f42-4fbb-82db-b29db686a17e";"Н.Назарбаева 301/1";-140.575;105.053;"Южный";"2020-10-05 08:05:06";"2020-10-05 08:05:06"
"720f6ca9-d527-447d-9ce5-88e0ea128e28";"Павлова, 30";-74.5089;108.786;"Северный";"2020-03-24 09:31:55";"2020-03-24 09:31:55"
"722bce75-1ded-4a04-b15d-9ebb659973d1";"Сибирская, 23";-45.3951;165.44;"Северный";"2020-03-21 06:20:22";"2020-03-21 06:20:22"
"723d492a-c56a-450e-8118-85d57f95fe25";"Нурмагамбетова, 130";-50.9341;146.87;"Северный";"2020-03-21 05:29:04";"2020-03-21 05:29:04"
"7241ec8f-76a7-49dc-830c-4716b0f04937";"Целинная, 36";-45.9776;175.474;"Северный";"2020-03-23 08:17:34";"2020-03-23 08:17:34"
"72829154-5e5d-40e1-bc2b-50a31ef3b9a8";"Нурмагамбетова, 72";-52.962;131.802;"Северный";"2020-03-21 05:11:24";"2020-03-21 05:11:24"
"728532f1-a92c-4d65-8425-ef8ffa19ddbd";"Муялдинская, 41/1";-44.4776;177.63;"Северный";"2020-03-23 08:24:12";"2020-03-23 08:24:12"
"728c4a39-6d36-4e7e-ab56-205893fe5868";"Катиаева 34";-111.528;106.092;"Южный";"2020-09-27 17:12:58";"2020-09-27 17:12:58"
"729db86d-fbf6-42ce-aea7-45961f659e8e";"Айманова, 36";-42.2276;23.4115;"Северный";"2020-03-20 04:34:37";"2020-03-20 04:34:37"
"72b2f51b-18d4-43a8-9b17-de26f4157d07";"Нурсултана Назарбаева проспект, 7";-63.3995;98.3333;"Северный";"2020-03-24 08:36:36";"2020-03-24 08:36:36"
"72b635bd-0f03-42fa-8c24-a8abfa3d3469";"Мира, 37";-52.2432;58.5208;"Северный";"2020-03-20 14:30:43";"2020-03-20 14:30:43"
"730895b9-d6ce-4ce4-bf2f-b545a0b7fbaf";"Нурмагамбетова, 102/1";-52.9263;139.362;"Северный";"2020-03-21 05:19:22";"2020-03-21 05:19:22"
"7328b6fb-1802-4456-8269-f9a88db25b58";"Заслонова, 4/3";-50.9932;121.927;"Северный";"2020-03-21 05:02:53";"2020-03-21 05:02:53"
"732f69de-c65c-4a0d-b6b7-34ba5bbe4fd5";"Хабаровская, 27";-45.8214;167.271;"Северный";"2020-03-23 05:55:36";"2020-03-23 05:55:36"
"737c28e8-8b3a-47c2-9768-0be2b91372f7";"Торайгырова, 74";-53.7745;90.0208;"Северный";"2020-03-21 04:01:24";"2020-03-21 04:01:24"
"7397a19f-8572-4584-ad16-28ca39ffcd04";"Дерова, 11/1";-42.231;188.706;"Северный";"2020-03-23 10:11:15";"2020-03-23 10:11:15"
"7399500f-2e48-4139-a0c8-4d593de44287";"Архангельская, 3б";-32.087;183.911;"Северный";"2020-03-23 10:32:41";"2020-03-23 10:32:41"
"73bc43e4-055e-4aa3-82c1-13813ba6dc60";"Торайгырова, 1/3а";-57.2622;31.9714;"Северный";"2020-03-20 05:13:00";"2020-03-20 05:13:00"
"73e25d31-59c2-4093-b2d4-bde5a44f8be4";"Торайгырова, 64";-55.2432;80.7708;"Северный";"2020-03-21 03:34:37";"2020-03-21 03:34:37"
"73f1d032-e9fd-4948-849a-de31d5e234e7";"Архангельская, 1/1";-38.1807;184.536;"Северный";"2020-03-23 10:00:27";"2020-03-23 10:00:27"
"742c1d1d-66c9-4527-baf2-3a125da4c4cd";"Хабаровская, 30";-46.3013;166.784;"Северный";"2020-03-21 06:22:40";"2020-03-21 06:22:40"
"742f74e6-2012-4f2b-8564-f6f9a9b34237";"Сахалинская, 49/1";-45.6026;179.708;"Северный";"2020-03-23 09:03:10";"2020-03-23 09:03:10"
"7447cdf4-244b-4cb9-9193-9808b7a5d5d8";"Нурмагамбетова, 104/1";-51.5357;138.979;"Северный";"2020-03-21 05:28:01";"2020-03-21 05:28:01"
"7453508e-c7e1-439c-86c7-0b4a24a5ece4";"Сахалинская, 47а";-45.1182;179.552;"Северный";"2020-03-23 09:03:01";"2020-03-23 09:03:01"
"746cec41-9d23-481b-a69d-07810a740898";"Целинная, 34";-45.6026;175.365;"Северный";"2020-03-23 08:17:41";"2020-03-23 08:17:41"
"747ac7e6-18e5-45aa-a619-669d0a1ec862";"Нурмагамбетова, 16/1";-50.7901;117.161;"Северный";"2020-03-21 05:00:47";"2020-03-21 05:00:47"
"74c932af-80bb-443a-9904-16b4d8ab06c5";"Минина, 5";-41.587;162.833;"Северный";"2020-03-21 06:30:56";"2020-03-21 06:30:56"
"750bef2a-7095-4bc2-94c0-c6c4dca8c5fe";"Толстого, 88";-112.927;104.421;"Южный";"2020-09-10 16:01:53";"2020-09-10 16:01:53"
"7537ad5a-3556-4082-9e26-dc11985fb0e4";"Архангельская, 3";-39.7745;184.88;"Северный";"2020-03-23 10:00:56";"2020-03-23 10:00:56"
"7544d86c-6f2b-4d0e-8d88-31d80b668b8b";"Хабаровская, 26";-45.5357;166.604;"Северный";"2020-03-21 06:22:28";"2020-03-21 06:22:28"
"755bf80c-57ef-43e3-8cd7-3e9e2ef13478";"Одесская, 21";-48.8716;160.823;"Северный";"2020-03-21 05:51:52";"2020-03-21 05:51:52"
"75761c54-7726-40c6-a536-f7a01ba67b3c";"Сураганова, 10";-57.7276;104.333;"Северный";"2020-03-24 08:48:31";"2020-03-24 08:48:31"
"757d91f8-b6ae-43ff-94e9-3ca4d4d978f0";"Архангельская, 1/5";-33.4307;182.943;"Северный";"2020-03-23 10:31:35";"2020-03-23 10:31:35"
"75b03d77-80c8-44d2-a0f8-65c4d7a5df5d";"Нурмагамбетова, 68";-52.9932;131.021;"Северный";"2020-03-21 05:11:16";"2020-03-21 05:11:16"
"76444712-ff1e-4aa8-af01-42d19d6f4ae9";"Павлова, 9";-69.0557;110.068;"Северный";"2020-03-24 09:59:56";"2020-03-24 09:59:56"
"7686a040-db6f-40a2-829b-5bd8f7ec96db";"​Торайгырова, 42";-53.8995;47.4583;"Северный";"2020-03-20 11:22:56";"2020-03-20 11:22:56"
"76a7eebf-2fdc-4b25-93bb-44901f7b9c98";"Заслонова, 61а";-49.8326;147.378;"Северный";"2020-03-21 05:31:06";"2020-03-21 05:31:06"
"76d8ccd3-44a0-43ed-9743-db754286b09d";"Чокина 168/1";-130.504;121.149;"Центральный";"2020-09-13 06:07:40";"2020-09-13 06:07:40"
"7737bb8e-5ba8-4709-8295-3cb7525883ff";"Архангельская, 42/5";-42.962;183.38;"Северный";"2020-03-23 09:56:20";"2020-03-23 09:56:20"
"7765c0b2-d4bd-4c43-aeba-f19b6815dbb3";"Хабаровская, 43";-49.0089;167.927;"Северный";"2020-03-23 05:56:33";"2020-03-23 05:56:33"
"77a58f67-4df1-4961-a5e8-79c24c50e428";"Запорожская, 28";-44.6964;173.427;"Северный";"2020-03-23 08:13:12";"2020-03-23 08:13:12"
"77b58de7-b099-4f2a-8c70-6fcaa4fcb732";"Заслонова, 14";-44.1964;159.99;"Северный";"2020-03-21 06:25:18";"2020-03-21 06:25:18"
"77c931bd-b645-4046-9c49-dc6be794d6aa";"Алтайская, 35";-46.9307;171.255;"Северный";"2020-03-23 06:15:12";"2020-03-23 06:15:12"
"77dbf860-a41a-4893-bd9a-d375d4063e33";"Запорожская, 42";-47.6651;174.083;"Северный";"2020-03-23 08:12:35";"2020-03-23 08:12:35"
"77f74b82-552d-49e0-8d12-ff37a6e35521";"Литвинова, 56";-30.5245;185.833;"Северный";"2020-03-23 10:33:33";"2020-03-23 10:33:33"
"77fee9fc-af52-4b90-8574-5cf6439aea22";"катаева, 36/1";-115.708;105.546;"Южный";"2020-09-10 15:20:25";"2020-09-10 15:20:25"
"784b699f-dc88-464c-a820-d8fd62804341";"Нурмагамбетова, 114/1";-52.1138;144.292;"Северный";"2020-03-21 05:21:31";"2020-03-21 05:21:31"
"78a2c992-df63-4e80-b28b-b1a9d37099d6";"Запорожская, 22";-43.4464;173.146;"Северный";"2020-03-23 08:13:31";"2020-03-23 08:13:31"
"78cd8dbf-93e3-4dc3-b3ec-8cc1d33cdc64";"Дорожная 36";-163.134;112.314;"Южный";"2020-09-27 16:29:02";"2020-09-27 16:29:02"
"78d6286d-76d3-48b6-b1d8-e6f173981d2f";"Айманова, 22";-47.8091;18.3464;"Северный";"2020-03-20 04:09:38";"2020-03-20 04:09:38"
"79442e13-58cf-4374-b896-d8b37d85035d";"Пензенская, 23";-48.9185;162.487;"Северный";"2020-03-21 05:56:26";"2020-03-21 05:56:26"
"79a0331c-a114-4535-afcc-d1e0f183cfb9";"Якутская, 30";-45.8995;168.443;"Северный";"2020-03-23 05:59:19";"2020-03-23 05:59:19"
"79b1488b-905c-4a91-9695-3e4865158ae9";"Каирбаева 76";-82.7745;75.0312;"Центральный";"2020-09-30 07:14:15";"2020-09-30 07:14:15"
"7a53fbcd-0435-4921-a19f-30867c8c7c62";"Дальневосточная, 42/5";-42.962;181.974;"Северный";"2020-03-23 09:44:55";"2020-03-23 09:44:55"
"7a90e3bd-2142-40b5-9f0a-cd7f20f74125";"Ломова 48";-144.867;79.0062;"Южный";"2020-08-04 05:51:36";"2020-08-04 05:51:36"
"7ae20f41-0237-4d87-949d-4b78d71b2d09";"Набережная, 11/1";-73.3091;47.1589;"Северный";"2020-03-20 06:22:15";"2020-03-20 06:22:15"
"7b016665-7ccb-4daf-8fde-94bc7cd5ab20";"Якутская, 33";-46.6607;169.151;"Северный";"2020-03-23 06:07:15";"2020-03-23 06:07:15"
"7b34628f-f888-41f2-ae90-dec235612ec6";"Нурсултана Назарбаева проспект, 5";-62.2901;98.2552;"Северный";"2020-03-24 08:36:12";"2020-03-24 08:36:12"
"7b6a354d-2415-42c1-8124-ecff4f6c5491";"Хабаровская, 16";-43.6372;166.174;"Северный";"2020-03-21 06:21:52";"2020-03-21 06:21:52"
"7b76a180-aeec-43ba-837f-6e8ecd8a414d";"Целинная, 14";-40.9776;174.396;"Северный";"2020-03-23 06:19:00";"2020-03-23 06:19:00"
"7b8cbccf-6430-4213-acaf-44878b80d794";"Мира, 12";-44.4732;36.7214;"Северный";"2020-03-20 14:39:31";"2020-03-20 14:39:31"
"7baa21d1-d2fc-4691-8196-5f2f7ae61dec";"Таллинская, 41/6";-43.8057;181.13;"Северный";"2020-03-23 09:35:45";"2020-03-23 09:35:45"
"7bdff1f0-49ac-4820-b636-87285d2e9450";"Якутская, 31";-46.2466;169.057;"Северный";"2020-03-23 06:07:01";"2020-03-23 06:07:01"
"7be73392-95c1-4dea-a95e-c91d76b6a5a6";"Толстого 107/5";-120.087;93.4591;"Центральный";"2020-09-12 16:05:28";"2020-09-12 16:05:28"
"7be95dac-b8a3-419c-93c4-2c6248257597";"Каирбаева 24";-81.3995;91.5625;"Центральный";"2020-09-30 07:14:01";"2020-09-30 07:14:01"
"7c1a68e4-b425-4073-a028-5e4bb5d09a0c";"Якутская, 16";-43.2589;167.849;"Северный";"2020-03-23 06:00:08";"2020-03-23 06:00:08"
"7c2ad80c-c8dc-41fb-a126-1ac9050f8db5";"Айманова, 29";-45.7745;14.3958;"Северный";"2020-03-20 04:03:15";"2020-03-20 04:03:15"
"7c39d2b6-8196-45b6-a2ba-ea48cf886261";"Мира, 22";-47.1294;49.6042;"Северный";"2020-03-20 14:42:30";"2020-03-20 14:42:30"
"7c59c5b5-b9e4-42d3-ad45-90778843feff";"Генерала Дюсенова, 4 к2";-51.0714;50.2865;"Северный";"2020-03-20 12:13:20";"2020-03-20 12:13:20"
"7c652920-3c07-4c1f-b3a4-d60123229f76";"Одесская, 26";-49.8057;160.349;"Северный";"2020-03-21 05:48:35";"2020-03-21 05:48:35"
"7c9c7c84-e36a-41d9-9b8b-6a8892df2aca";"Айманова, 33";-44.1807;18.099;"Северный";"2020-03-20 04:04:26";"2020-03-20 04:04:26"
"7ca6d664-3875-4e3d-a26d-c6338be697bd";"Камзина 160";-122.801;146.638;"Южный";"2020-10-05 06:13:25";"2020-10-05 06:13:25"
"7cb83ee0-3f0a-4d5a-81ad-b89a3a9a2819";"Баян Батыра, 8";-47.1807;33.1615;"Северный";"2020-03-20 11:01:50";"2020-03-20 11:01:50"
"7ccbcd5d-37df-472d-926e-8523c64f6796";"Нурмагамбетова, 50";-52.6685;126.417;"Северный";"2020-03-21 05:07:19";"2020-03-21 05:07:19"
"7ce7fff8-3d27-45c5-a3f9-b3c2667d90b0";"Мира, 17/1";-51.5089;45.2865;"Северный";"2020-03-20 11:33:02";"2020-03-20 11:33:02"
"7cf74815-fef7-49f4-8147-8a9a7a12da89";"Росковской 36 А";-123.896;117.143;"Южный";"2020-09-27 16:30:33";"2020-09-27 16:30:33"
"7d17766e-f00a-4f25-9258-28f26e54581e";"Запорожская, 26";-44.2589;173.333;"Северный";"2020-03-23 08:13:18";"2020-03-23 08:13:18"
"7d1fdc4a-e10d-4dab-9646-07f0a706c7c7";"Айманова, 37/1-1";-42.3794;15.1745;"Северный";"2020-03-20 04:51:59";"2020-03-20 04:51:59"
"7d49a85f-a763-4897-9d38-c95ede37affa";"Торайгырова, 67";-59.7276;60.3958;"Северный";"2020-03-20 10:56:29";"2020-03-20 10:56:29"
"7d9a2733-ed28-4d3a-a8b8-1b3e6bb5abb4";"Академика Сатпаева, 38";-68.5245;50.1771;"Северный";"2020-03-20 06:12:08";"2020-03-20 06:12:08"
"7e2afc37-b0ad-4885-b7af-2b5833619de1";"Генерала Дюсенова, 1";-53.2901;57.9896;"Северный";"2020-03-20 14:30:32";"2020-03-20 14:30:32"
"7e89d4e4-eb33-40c1-b992-521801b91676";"​Торайгырова, 58а";-57.1294;73.9635;"Северный";"2020-03-20 14:38:45";"2020-03-20 14:38:45"
"7ee503ed-f51d-408a-beeb-9ec7947e4165";"гагарин";-130.696;127.619;"Южный";"2020-09-11 06:16:07";"2020-09-11 06:16:07"
"7ee5c375-6275-4b87-b87a-89c2acd66f7f";"Академика Сатпаева, 29/1";-74.087;52.6615;"Северный";"2020-03-20 06:34:19";"2020-03-20 06:34:19"
"7ef8d425-602f-4997-aab0-785c02b98223";"Павлова, 28";-73.3057;106.63;"Северный";"2020-03-24 09:32:05";"2020-03-24 09:32:05"
"7f1184aa-6836-4f90-86ed-41c6794b98b8";"Дальневосточная, 42";-39.6182;181.224;"Северный";"2020-03-23 09:46:59";"2020-03-23 09:46:59"
"7f204c48-595e-4d9a-99f6-46baccb7ef87";"Сквер Ветеранов""""";-67.4932;45.5365;"Северный";"2020-03-20 06:08:38";"2020-03-20 06:08:38"
"7f3bdc55-dc28-4eb3-b5dd-c2c0d32462c4";"Майры, 33";-189.083;60.7336;"Южный";"2020-09-10 16:14:28";"2020-09-10 16:14:28"
"7f439e1b-85cd-46ec-bef6-e1f93b035138";"Заслонова, 25";-51.1182;131.646;"Северный";"2020-03-21 05:14:26";"2020-03-21 05:14:26"
"7f814e1e-3b88-4271-9cca-be79077875f4";"Назарбаева 13/1";-69.4865;96.8125;"Северный";"2020-10-12 06:20:51";"2020-10-12 06:20:51"
"7fbf3f68-672a-4ca8-ba9e-71ec4d520ace";"Заслонова, 63а";-49.9776;148.365;"Северный";"2020-03-21 05:31:36";"2020-03-21 05:31:36"
"8029434e-dba4-4a36-996e-3c0bbfba617e";"Якутская, 4";-40.1182;167.115;"Северный";"2020-03-23 06:00:46";"2020-03-23 06:00:46"
"802d535b-2ebf-4917-8f1e-ce43191e9e45";"​Конституции площадь, 1/1";-60.1294;33.9557;"Северный";"2020-03-20 05:20:26";"2020-03-20 05:20:26"
"802e8780-d898-4941-8703-04b6edca17b8";"Запорожская, 17";-42.4464;173.615;"Северный";"2020-03-23 08:14:19";"2020-03-23 08:14:19"
"80340a03-263f-4eb9-b533-566552c15820";"Павлова, 36/2";-77.212;106.427;"Северный";"2020-03-24 09:31:21";"2020-03-24 09:31:21"
"8054a979-b040-42af-9de5-c815968625f8";"Варушина 10";-159.01;53.6245;"Южный";"2020-10-05 07:36:18";"2020-10-05 07:36:18"
"8057b9ae-d147-49e9-b385-9835e3f92160";"Сураганова, 2";-53.0089;104.99;"Северный";"2020-03-24 08:52:07";"2020-03-24 08:52:07"
"805bbe28-ac8b-4789-8ab6-57bd9d1e1374";"Нурмагамбетова, 128";-50.9966;146.174;"Северный";"2020-03-21 05:28:56";"2020-03-21 05:28:56"
"80990166-843b-44b9-9191-1e7129f8d111";"Павлова 11/3";-78.4107;109.337;"Северный";"2020-10-05 17:24:55";"2020-10-05 17:24:55"
"809e26d2-10fb-4f81-8136-77eab69f12b1";"Павлова, 21/1";-76.6651;110.568;"Северный";"2020-03-24 09:51:16";"2020-03-24 09:51:16"
"80a6e27a-e58a-48e7-a51b-1b72b4c1d32d";"Нурмагамбетова, 16";-53.0089;115.318;"Северный";"2020-03-21 04:59:28";"2020-03-21 04:59:28"
"80f7a29d-e0ec-43a6-9299-46eccd5e51ab";"Сураганова, 22";-68.9307;102.224;"Северный";"2020-03-24 08:41:39";"2020-03-24 08:41:39"
"81438e3f-74ec-45ba-868c-5f8ba3fab2d4";"Алтайская, 9/1";-39.5089;170.708;"Северный";"2020-03-23 06:21:15";"2020-03-23 06:21:15"
"81455613-8d93-4658-9273-c152ab1dd219";"Сахалинская, 37";-42.462;179.068;"Северный";"2020-03-23 08:29:06";"2020-03-23 08:29:06"
"81990227-81c8-4c35-b13a-e2b8c773281f";"Центральная промзона, 412";-46.837;94.9896;"Северный";"2020-03-21 04:12:15";"2020-03-21 04:12:15"
"81a25bd8-ce81-42f9-a0bc-cd7558902578";"Нурсултана Назарбаева проспект, 23";-75.7745;98.3021;"Северный";"2020-03-24 09:15:44";"2020-03-24 09:15:44"
"81a49998-ce33-4832-b9fd-014fc5721232";"Луговая, 20";-66.6763;36.1276;"Северный";"2020-03-20 06:27:33";"2020-03-20 06:27:33"
